0.000000000000000000e+00,7.115640801530988269e-02
1.403949451446533203e+01,0.000000000000000000e+00
2.807898902893066406e+01,0.000000000000000000e+00
4.211848449707031250e+01,0.000000000000000000e+00
5.615797805786132812e+01,0.000000000000000000e+00
7.019747161865234375e+01,0.000000000000000000e+00
8.423696899414062500e+01,0.000000000000000000e+00
9.827645874023437500e+01,0.000000000000000000e+00
1.123159561157226562e+02,0.000000000000000000e+00
1.263554534912109375e+02,0.000000000000000000e+00
1.403949432373046875e+02,0.000000000000000000e+00
1.544344329833984375e+02,0.000000000000000000e+00
1.684739379882812500e+02,0.000000000000000000e+00
1.825134277343750000e+02,0.000000000000000000e+00
1.965529174804687500e+02,0.000000000000000000e+00
2.105924224853515625e+02,0.000000000000000000e+00
2.246319122314453125e+02,0.000000000000000000e+00
2.386714019775390625e+02,0.000000000000000000e+00
2.527109069824218750e+02,0.000000000000000000e+00
2.667503967285156250e+02,0.000000000000000000e+00
2.807898864746093750e+02,0.000000000000000000e+00
2.948293762207031250e+02,0.000000000000000000e+00
3.088688659667968750e+02,0.000000000000000000e+00
3.229083862304687500e+02,0.000000000000000000e+00
3.369478759765625000e+02,0.000000000000000000e+00
3.509873657226562500e+02,0.000000000000000000e+00
3.650268554687500000e+02,0.000000000000000000e+00
3.790663452148437500e+02,0.000000000000000000e+00
3.931058349609375000e+02,0.000000000000000000e+00
4.071453552246093750e+02,0.000000000000000000e+00
4.211848449707031250e+02,0.000000000000000000e+00
4.352243347167968750e+02,0.000000000000000000e+00
4.492638244628906250e+02,0.000000000000000000e+00
4.633033142089843750e+02,0.000000000000000000e+00
4.773428039550781250e+02,0.000000000000000000e+00
4.913822937011718750e+02,0.000000000000000000e+00
5.054218139648437500e+02,0.000000000000000000e+00
5.194613037109375000e+02,0.000000000000000000e+00
5.335007934570312500e+02,0.000000000000000000e+00
5.475402832031250000e+02,0.000000000000000000e+00
5.615797729492187500e+02,0.000000000000000000e+00
5.756192626953125000e+02,0.000000000000000000e+00
5.896587524414062500e+02,0.000000000000000000e+00
6.036982421875000000e+02,0.000000000000000000e+00
6.177377319335937500e+02,0.000000000000000000e+00
6.317772827148437500e+02,0.000000000000000000e+00
6.458167724609375000e+02,0.000000000000000000e+00
6.598562622070312500e+02,0.000000000000000000e+00
6.738957519531250000e+02,0.000000000000000000e+00
6.879352416992187500e+02,0.000000000000000000e+00
7.019747314453125000e+02,0.000000000000000000e+00
7.160142211914062500e+02,0.000000000000000000e+00
7.300537109375000000e+02,0.000000000000000000e+00
7.440932006835937500e+02,0.000000000000000000e+00
7.581326904296875000e+02,0.000000000000000000e+00
7.721721801757812500e+02,0.000000000000000000e+00
7.862116699218750000e+02,0.000000000000000000e+00
8.002511596679687500e+02,0.000000000000000000e+00
8.142907104492187500e+02,0.000000000000000000e+00
8.283302001953125000e+02,0.000000000000000000e+00
8.423696899414062500e+02,0.000000000000000000e+00
8.564091796875000000e+02,0.000000000000000000e+00
8.704486694335937500e+02,0.000000000000000000e+00
8.844881591796875000e+02,0.000000000000000000e+00
8.985276489257812500e+02,0.000000000000000000e+00
9.125671386718750000e+02,0.000000000000000000e+00
9.266066284179687500e+02,0.000000000000000000e+00
9.406461181640625000e+02,0.000000000000000000e+00
9.546856079101562500e+02,0.000000000000000000e+00
9.687250976562500000e+02,7.122765984271138204e-05
